ur4594830,tt0300556,8,16 January 2005
ur1601212,tt0275719,8,16 January 2005
ur1907398,tt0338751,9,16 January 2005
ur4594898,tt0293508,10,16 January 2005
ur2705247,tt0357277,10,16 January 2005
ur1591077,tt0285531,1,16 January 2005
ur4111911,tt0082971,10,16 January 2005
ur0470968,tt0280609,2,16 January 2005
ur4593110,tt0315327,3,16 January 2005
ur4594830,tt0091203,9,16 January 2005
ur4594746,tt0357179,8,16 January 2005
ur2614772,tt0377066,10,16 January 2005
ur2449095,tt0338751,6,16 January 2005
ur0200029,tt0120890,9,16 January 2005
ur4594942,tt0151568,10,16 January 2005
ur2326544,tt0217505,7,16 January 2005
ur4594999,tt0071130,10,16 January 2005
ur4594973,tt0063060,9,16 January 2005
ur3864781,tt0119517,8,16 January 2005
ur1976369,tt0357277,5,16 January 2005
ur2020269,tt0285742,5,16 January 2005
ur1464855,tt0318627,10,16 January 2005
ur3778826,tt0375210,2,16 January 2005
ur1123934,tt0255477,6,16 January 2005
ur2759155,tt0376541,8,16 January 2005
ur2449095,tt0372588,5,16 January 2005
ur2488512,tt0055821,8,16 January 2005
ur2375356,tt0034583,10,16 January 2005
ur0200029,tt0332452,3,16 January 2005
ur3959862,tt0115417,10,16 January 2005
ur0470968,tt0315327,2,16 January 2005
ur4542811,tt0308644,10,16 January 2005
ur4301468,tt0096320,10,16 January 2005
ur0018365,tt0325596,9,16 January 2005
ur2074560,tt0084796,1,16 January 2005
ur4594973,tt0059740,9,16 January 2005
ur4589948,tt0092513,10,16 January 2005
ur0165374,tt0175526,5,16 January 2005
ur4202413,tt0096895,8,16 January 2005
ur4595039,tt0054131,9,16 January 2005
ur1416505,tt0233115,5,16 January 2005
ur4547546,tt0299930,3,16 January 2005
ur4150259,tt0368891,10,16 January 2005
ur4452141,tt0259153,5,16 January 2005
ur4595023,tt0293508,8,16 January 2005
ur1744849,tt0376541,8,16 January 2005
ur2520568,tt0289879,8,16 January 2005
ur2020269,tt0257106,3,16 January 2005
ur2982137,tt0057076,9,16 January 2005
ur4363516,tt0104346,7,16 January 2005
ur3707431,tt0196000,10,16 January 2005
ur3908456,tt0029583,9,16 January 2005
ur4332414,tt0089913,8,16 January 2005
ur3739378,tt0327554,10,16 January 2005
ur2626332,tt0375731,1,16 January 2005
ur1187851,tt0338290,9,16 January 2005
ur1416505,tt0120917,9,16 January 2005
ur0386545,tt0028950,8,16 January 2005
ur3297354,tt0323298,9,16 January 2005
ur0386545,tt0362270,8,16 January 2005
ur3301483,tt0057012,6,16 January 2005
ur2792808,tt0231469,10,16 January 2005
ur4595381,tt0337721,8,16 January 2005
ur1680038,tt0335266,2,16 January 2005
ur3509096,tt0337593,5,16 January 2005
ur1293485,tt0328828,5,16 January 2005
ur4446589,tt0216487,7,16 January 2005
ur1843831,tt0364725,9,16 January 2005
ur1293485,tt0375210,3,16 January 2005
ur4188071,tt0378947,1,16 January 2005
ur4491531,tt0281686,8,16 January 2005
ur2093818,tt0164334,7,16 January 2005
ur2417164,tt0265349,8,16 January 2005
ur4595720,tt0079477,9,16 January 2005
ur3408324,tt0337697,6,16 January 2005
ur4595705,tt0375210,1,16 January 2005
ur2950235,tt0344510,7,16 January 2005
ur4595628,tt0368891,4,16 January 2005
ur1945134,tt0376541,9,16 January 2005
ur4595831,tt0346491,8,16 January 2005
ur2609601,tt0101691,8,16 January 2005
ur2035872,tt0115906,10,16 January 2005
ur4595827,tt0349683,9,16 January 2005
ur3784319,tt0298203,10,16 January 2005
ur2368601,tt0086274,4,16 January 2005
ur3689122,tt0309820,5,16 January 2005
ur0805367,tt0385267,7,16 January 2005
ur4592968,tt0338013,9,16 January 2005
ur2531610,tt0054215,10,16 January 2005
ur4595770,tt0119620,3,16 January 2005
ur3045318,tt0116282,9,16 January 2005
ur4542076,tt0338751,7,16 January 2005
ur0948438,tt0299977,7,16 January 2005
ur4595933,tt0048667,10,16 January 2005
ur3440984,tt0090264,10,16 January 2005
ur4542076,tt0119349,9,16 January 2005
ur4596079,tt0196267,1,16 January 2005
ur1722659,tt0375210,2,16 January 2005
ur2887325,tt0086856,1,16 January 2005
ur1493202,tt0129196,7,16 January 2005
ur0711996,tt0405159,10,16 January 2005
ur1987509,tt0317198,6,16 January 2005
ur2069292,tt0385004,10,16 January 2005
ur4596103,tt0246578,8,16 January 2005
ur4542076,tt0212712,5,16 January 2005
ur4596115,tt0325980,10,16 January 2005
ur0139258,tt0118972,8,16 January 2005
ur4596020,tt0338751,10,16 January 2005
ur3390598,tt0346491,7,16 January 2005
ur4595892,tt0046487,9,16 January 2005
ur4596111,tt0375210,9,16 January 2005
ur1508421,tt0365748,9,16 January 2005
ur2950235,tt0165929,4,16 January 2005
ur4596192,tt0341540,9,16 January 2005
ur0383429,tt0305847,8,16 January 2005
ur4596119,tt0166924,1,16 January 2005
ur0113623,tt0051198,9,16 January 2005
ur4595608,tt0350826,7,16 January 2005
ur1637337,tt0072502,7,16 January 2005
ur4596119,tt0375063,1,16 January 2005
ur4596161,tt0339291,7,16 January 2005
ur2530980,tt0064573,3,16 January 2005
ur4282301,tt0393162,10,16 January 2005
ur2950235,tt0342492,9,16 January 2005
ur4234841,tt0431340,10,16 January 2005
ur4596289,tt0363473,8,16 January 2005
ur3387924,tt0282195,10,16 January 2005
ur4552175,tt0297284,2,16 January 2005
ur4596119,tt0095560,1,16 January 2005
ur2628718,tt0022485,9,16 January 2005
ur4596332,tt0293508,4,16 January 2005
ur4277036,tt0375210,6,16 January 2005
ur4596474,tt0373074,9,16 January 2005
ur4596451,tt0100403,3,16 January 2005
ur1950786,tt0062873,10,16 January 2005
ur1298724,tt0017560,8,16 January 2005
ur4596485,tt0385267,10,16 January 2005
ur0477217,tt0066448,8,16 January 2005
ur3533592,tt0078346,8,16 January 2005
ur4596543,tt0378947,1,16 January 2005
ur0355734,tt0031773,7,16 January 2005
ur0736738,tt0066858,10,16 January 2005
ur4286710,tt0337697,3,16 January 2005
ur2636406,tt0320691,1,16 January 2005
ur4596587,tt0375210,8,16 January 2005
ur4596250,tt0245238,10,16 January 2005
ur0166317,tt0184858,8,16 January 2005
ur2581298,tt0053719,8,16 January 2005
ur4596656,tt0368920,9,16 January 2005
ur4596605,tt0382330,9,16 January 2005
ur4596729,tt0359013,10,16 January 2005
ur4111911,tt0099685,10,16 January 2005
ur4583666,tt0289879,6,16 January 2005
ur4596729,tt0322259,10,16 January 2005
ur2721985,tt0180093,10,16 January 2005
ur4596793,tt0128977,10,16 January 2005
ur4220910,tt0108265,10,16 January 2005
ur4596751,tt0287457,10,16 January 2005
ur4306474,tt0015648,9,16 January 2005
ur3198732,tt0357277,10,16 January 2005
ur3924419,tt0167260,10,16 January 2005
ur4596771,tt0308644,9,16 January 2005
ur2375356,tt0086250,4,16 January 2005
ur4596822,tt0372183,10,16 January 2005
ur4437326,tt0393162,7,16 January 2005
ur2483625,tt0039231,7,16 January 2005
ur0119489,tt0335345,10,16 January 2005
ur0947871,tt0368909,8,16 January 2005
ur4571533,tt0357277,10,16 January 2005
ur4592854,tt0047528,8,16 January 2005
ur0453228,tt0375210,5,16 January 2005
ur4571533,tt0385267,8,16 January 2005
ur4571533,tt0330793,10,16 January 2005
ur4348286,tt0376890,10,16 January 2005
ur4597068,tt0137523,10,16 January 2005
ur4597078,tt0076729,10,16 January 2005
ur4596459,tt0338751,8,16 January 2005
ur4546532,tt0332280,10,16 January 2005
ur1764000,tt0301235,7,16 January 2005
ur4597018,tt0130444,10,16 January 2005
ur1490497,tt0375063,10,16 January 2005
ur0072439,tt0368447,8,16 January 2005
ur4357545,tt0273517,1,16 January 2005
ur2691150,tt0029395,10,16 January 2005
ur4304930,tt0374900,1,16 January 2005
ur4592854,tt0069191,7,16 January 2005
ur2547554,tt0273517,6,16 January 2005
ur1087875,tt0308644,10,16 January 2005
ur2547554,tt0375210,4,16 January 2005
ur2135631,tt0362227,9,16 January 2005
ur2547554,tt0067975,6,16 January 2005
ur2547554,tt0067983,7,16 January 2005
ur4480528,tt0064728,10,16 January 2005
ur2936672,tt0363547,7,16 January 2005
ur2547554,tt0074285,7,16 January 2005
ur4597413,tt0037911,10,16 January 2005
ur4597417,tt0082910,1,16 January 2005
ur1111192,tt0366526,8,16 January 2005
ur0593719,tt0398093,4,16 January 2005
ur4412945,tt0099685,10,16 January 2005
ur4534717,tt0361625,10,16 January 2005
ur3862807,tt0357277,10,16 January 2005
ur4597417,tt0116922,1,16 January 2005
ur4597593,tt0159382,9,16 January 2005
ur4480528,tt0064363,10,16 January 2005
ur4597599,tt0198021,2,16 January 2005
ur4597413,tt0025688,10,16 January 2005
ur0148234,tt0405159,7,16 January 2005
ur1832331,tt0363226,8,16 January 2005
ur4479989,tt0376541,10,16 January 2005
ur3007329,tt0082348,9,16 January 2005
ur4597695,tt0183523,9,16 January 2005
ur1851913,tt0407362,2,16 January 2005
ur4597644,tt0357277,1,16 January 2005
ur4596997,tt0293508,10,16 January 2005
ur1832331,tt0222851,9,16 January 2005
ur1771249,tt0293508,10,16 January 2005
ur2827912,tt0293508,10,16 January 2005
ur4597649,tt0271027,10,16 January 2005
ur2626332,tt0267804,4,16 January 2005
ur0992453,tt0124198,1,16 January 2005
ur0153755,tt0056802,5,16 January 2005
ur4172474,tt0287978,9,16 January 2005
ur0591310,tt0361411,1,16 January 2005
ur1214842,tt0375210,3,16 January 2005
ur4597997,tt0340529,10,16 January 2005
ur4598005,tt0375210,2,16 January 2005
ur0059434,tt0087799,10,16 January 2005
ur4598047,tt0052357,10,16 January 2005
ur4597977,tt0318627,1,16 January 2005
ur0992453,tt0102296,5,16 January 2005
ur4597563,tt0253474,9,16 January 2005
ur4597830,tt0349903,3,16 January 2005
ur2382545,tt0086112,8,16 January 2005
ur4598019,tt0028691,10,16 January 2005
ur2890500,tt0368447,1,16 January 2005
ur4598132,tt0058182,10,16 January 2005
ur4597890,tt0387564,1,16 January 2005
ur0313019,tt0304141,9,16 January 2005
ur4598229,tt0338013,10,16 January 2005
ur4598159,tt0110169,10,16 January 2005
ur4598019,tt0071994,10,16 January 2005
ur2626332,tt0120655,8,16 January 2005
ur4598160,tt0127953,9,16 January 2005
ur0270164,tt0144117,1,16 January 2005
ur3379318,tt0391198,2,16 January 2005
ur2420383,tt0119643,8,16 January 2005
ur3769621,tt0293508,9,16 January 2005
ur3280905,tt0033226,7,16 January 2005
ur4598108,tt0367479,7,16 January 2005
ur2990707,tt0357277,10,16 January 2005
ur4519345,tt0156342,10,13 January 2005
ur4312361,tt0425079,7,13 January 2005
ur0793827,tt0357995,10,14 January 2005
ur2947906,tt0293508,4,16 January 2005
ur3677730,tt0256380,9,16 January 2005
ur3990701,tt0333766,10,16 January 2005
ur2217548,tt0386092,7,16 January 2005
ur4598420,tt0206762,8,16 January 2005
ur4598444,tt0327137,10,16 January 2005
ur2243234,tt0085662,2,15 January 2005
ur4422567,tt0050512,10,15 January 2005
ur0748490,tt0426104,4,15 January 2005
ur2243234,tt0259675,3,15 January 2005
ur1024395,tt0111751,10,15 January 2005
ur4419097,tt0434964,4,15 January 2005
ur0718623,tt0365913,1,15 January 2005
ur0622666,tt0425144,8,16 January 2005
ur0457318,tt0074253,8,16 January 2005
ur3363036,tt0105598,10,16 January 2005
ur3379318,tt0338751,9,16 January 2005
ur3862340,tt0078490,9,16 January 2005
ur0354869,tt0098185,1,16 January 2005
ur4596445,tt0022835,10,16 January 2005
ur4428565,tt0276744,3,16 January 2005
ur4592854,tt0212720,5,16 January 2005
ur4059131,tt0048593,9,16 January 2005
ur1614053,tt0391024,9,16 January 2005
ur3217153,tt0293508,10,16 January 2005
ur3102583,tt0385004,6,16 January 2005
ur0166205,tt0065480,1,16 January 2005
ur4570721,tt0368447,9,16 January 2005
ur4598493,tt0087244,10,16 January 2005
ur1681420,tt0340855,9,16 January 2005
ur1774153,tt0356618,8,16 January 2005
ur4598674,tt0311429,10,16 January 2005
ur3494098,tt0105629,9,16 January 2005
ur1395020,tt0064179,9,16 January 2005
ur4598659,tt0293508,9,16 January 2005
ur2351501,tt0084701,10,16 January 2005
ur2632737,tt0368008,10,16 January 2005
ur2003787,tt0333766,6,16 January 2005
ur1693235,tt0018927,10,16 January 2005
ur4598870,tt0293508,10,16 January 2005
ur3615725,tt0290334,9,16 January 2005
ur4598604,tt0098763,9,16 January 2005
ur0133772,tt0061065,7,16 January 2005
ur2622505,tt0299977,5,16 January 2005
ur3629707,tt0437984,10,15 January 2005
ur2766295,tt0438140,10,13 January 2005
ur4131581,tt0067089,10,13 January 2005
ur4093461,tt0369226,4,16 January 2005
ur4576555,tt0396041,9,13 January 2005
ur4576512,tt0396041,10,13 January 2005
ur3412084,tt0180460,9,13 January 2005
ur2776875,tt0097259,1,13 January 2005
ur4598948,tt0046438,1,16 January 2005
ur4599015,tt0069198,10,17 January 2005
ur2532485,tt0395169,9,17 January 2005
ur4599070,tt0179116,9,17 January 2005
ur4599011,tt0072783,10,17 January 2005
ur3780188,tt0346491,9,17 January 2005
ur4578983,tt0306872,9,14 January 2005
ur4579834,tt0431339,10,14 January 2005
ur4266247,tt0027661,10,13 January 2005
ur4578636,tt0127277,10,14 January 2005
ur4035289,tt0376181,10,14 January 2005
ur4584375,tt0396041,10,14 January 2005
ur4577728,tt0336946,9,14 January 2005
ur4002033,tt0431607,9,14 January 2005
ur4537950,tt0153015,9,14 January 2005
ur4583967,tt0082790,7,14 January 2005
ur1321404,tt0396011,10,14 January 2005
ur2216055,tt0435644,10,15 January 2005
ur4216776,tt0441005,10,15 January 2005
ur4583492,tt0179952,3,15 January 2005
ur3410882,tt0438203,10,15 January 2005
ur4588494,tt0062080,7,15 January 2005
ur4585395,tt0040891,8,15 January 2005
ur4580889,tt0401277,9,16 January 2005
ur4542906,tt0403981,10,16 January 2005
ur0415589,tt0439130,8,16 January 2005
ur4334578,tt0078799,8,15 January 2005
ur4240281,tt0440748,8,16 January 2005
ur4590409,tt0427587,10,15 January 2005
ur3255588,tt0339291,7,13 January 2005
ur4515719,tt0112778,9,13 January 2005
ur4515719,tt0286112,10,13 January 2005
ur3757197,tt0056172,10,13 January 2005
ur1307127,tt0340883,1,13 January 2005
ur2805508,tt0040751,10,13 January 2005
ur2326753,tt0040947,9,16 January 2005
ur4589206,tt0041584,9,16 January 2005
ur4427312,tt0428215,10,16 January 2005
ur4595039,tt0261387,8,16 January 2005
ur3048655,tt0338188,5,17 January 2005
ur4307899,tt0376541,10,17 January 2005
ur1162550,tt0067696,7,17 January 2005
ur4022972,tt0359423,6,14 January 2005
ur4579206,tt0406661,3,14 January 2005
ur2820293,tt0377607,2,16 January 2005
ur4093450,tt0406695,10,14 January 2005
ur4563466,tt0097636,7,13 January 2005
ur4541054,tt0357277,10,16 January 2005
ur4598609,tt0084537,10,16 January 2005
ur4593624,tt0397742,10,16 January 2005
ur2572470,tt0384369,9,13 January 2005
ur4576026,tt0180093,10,13 January 2005
ur4226967,tt0093491,8,13 January 2005
ur3849267,tt0433341,10,13 January 2005
ur3112807,tt0283960,8,13 January 2005
ur4582520,tt0407798,9,14 January 2005
ur4580446,tt0352418,9,14 January 2005
ur4574979,tt0086723,10,14 January 2005
ur3756587,tt0386064,10,14 January 2005
ur4584473,tt0130827,9,14 January 2005
ur4029868,tt0337585,1,14 January 2005
ur4585493,tt0111161,10,15 January 2005
ur0102816,tt0082495,5,16 January 2005
ur1153918,tt0306734,1,17 January 2005
ur1132073,tt0095253,10,14 January 2005
ur1132073,tt0239395,10,14 January 2005
ur2403537,tt0077914,7,17 January 2005
ur3245009,tt0213847,10,17 January 2005
ur3048655,tt0318627,2,17 January 2005
ur4259189,tt0356614,9,17 January 2005
ur3310554,tt0191664,8,17 January 2005
ur1609079,tt0390123,8,17 January 2005
ur2498532,tt0374474,4,17 January 2005
ur2148701,tt0281686,2,17 January 2005
ur3810164,tt0374900,7,17 January 2005
ur4599263,tt0267384,10,17 January 2005
ur1616928,tt0124718,10,17 January 2005
ur2257836,tt0029843,5,17 January 2005
ur3876087,tt0331632,7,14 January 2005
ur1307882,tt0114041,9,16 January 2005
ur0102816,tt0101452,8,16 January 2005
ur2257836,tt0041838,8,14 January 2005
ur0102816,tt0027964,6,16 January 2005
ur3876087,tt0318627,8,14 January 2005
ur3876087,tt0308379,7,14 January 2005
ur3255500,tt0285335,10,14 January 2005
ur2257836,tt0067824,10,14 January 2005
ur3810164,tt0119217,10,17 January 2005
ur3652071,tt0277044,8,17 January 2005
ur1609079,tt0026978,3,17 January 2005
ur4537597,tt0061452,3,17 January 2005
ur3613145,tt0391198,9,17 January 2005
ur4599289,tt0374900,8,17 January 2005
ur4599320,tt0388367,9,17 January 2005
ur1609079,tt0049213,4,17 January 2005
ur4599346,tt0293508,10,17 January 2005
ur1438509,tt0092337,10,17 January 2005
ur1966301,tt0366551,10,16 January 2005
ur3392227,tt0378770,6,16 January 2005
ur2950235,tt0077594,1,13 January 2005
ur1219578,tt0317202,1,14 January 2005
ur1349462,tt0111001,7,16 January 2005
ur0581842,tt0407708,5,13 January 2005
ur4145280,tt0028142,7,15 January 2005
ur4494783,tt0337996,10,15 January 2005
ur4304619,tt0347996,10,15 January 2005
ur4584808,tt0365918,9,15 January 2005
ur4586001,tt0382747,9,15 January 2005
ur4590035,tt0268695,10,15 January 2005
ur4590094,tt0093232,3,15 January 2005
ur4589749,tt0251736,8,15 January 2005
ur3863525,tt0382011,5,15 January 2005
ur4519826,tt0300237,4,15 January 2005
ur4386027,tt0059182,9,15 January 2005
ur2542078,tt0269355,10,15 January 2005
ur2378994,tt0318627,1,15 January 2005
ur0453068,tt0058888,10,14 January 2005
ur0581842,tt0064122,4,14 January 2005
ur0562732,tt0080487,5,13 January 2005
ur0630861,tt0237431,7,16 January 2005
ur0011762,tt0288045,4,14 January 2005
ur1741394,tt0061994,8,14 January 2005
ur0079773,tt0236677,1,16 January 2005
ur4592841,tt0180073,10,16 January 2005
ur3258561,tt0293508,10,15 January 2005
ur4593073,tt0364986,1,16 January 2005
ur4164148,tt0093779,10,16 January 2005
ur4592650,tt0346491,1,16 January 2005
ur1609079,tt0137200,8,17 January 2005
ur3782782,tt0066146,10,16 January 2005
ur4593649,tt0367360,10,16 January 2005
ur4593525,tt0088335,10,16 January 2005
ur4586706,tt0287978,9,16 January 2005
ur4587088,tt0131620,10,16 January 2005
ur4408496,tt0426568,10,16 January 2005
ur4595618,tt0066603,8,16 January 2005
ur4577099,tt0268358,1,16 January 2005
ur4350407,tt0057155,6,16 January 2005
ur4598161,tt0327660,8,16 January 2005
ur4598499,tt0082162,10,16 January 2005
ur4598741,tt0374262,8,16 January 2005
ur2488512,tt0343660,6,17 January 2005
ur4599455,tt0272020,7,17 January 2005
ur4202526,tt0178145,10,17 January 2005
ur1117092,tt0383694,9,17 January 2005
ur4106085,tt0120381,1,17 January 2005
ur1590118,tt0293508,4,14 January 2005
ur4580206,tt0337910,1,14 January 2005
ur1556514,tt0405159,9,14 January 2005
ur4247818,tt0385267,9,14 January 2005
ur4038454,tt0093058,9,14 January 2005
ur2307758,tt0080850,8,14 January 2005
ur1495662,tt0036384,9,13 January 2005
ur4598493,tt0087272,6,16 January 2005
ur1418745,tt0410006,1,13 January 2005
ur2436779,tt0390123,2,13 January 2005
ur0317399,tt0362269,8,13 January 2005
ur1609079,tt0017229,5,17 January 2005
ur4453277,tt0122690,10,17 January 2005
ur4599637,tt0337879,9,17 January 2005
ur1070293,tt0011841,9,17 January 2005
ur0265830,tt0333766,4,17 January 2005
ur4599634,tt0167456,7,17 January 2005
ur1162550,tt0319728,5,17 January 2005
ur0270501,tt0396537,5,13 January 2005
ur4456861,tt0108399,5,13 January 2005
ur2414645,tt0307453,8,13 January 2005
ur4578482,tt0051994,9,13 January 2005
ur4568607,tt0065377,10,13 January 2005
ur4548709,tt0327162,4,13 January 2005
ur4289462,tt0065207,8,14 January 2005
ur4034373,tt0377713,8,14 January 2005
ur4089686,tt0167260,10,14 January 2005
ur1584873,tt0298148,9,13 January 2005
ur2498887,tt0373074,10,14 January 2005
ur0139258,tt0061177,5,14 January 2005
ur2721657,tt0046186,6,15 January 2005
ur3292726,tt0280477,10,15 January 2005
ur2854818,tt0308152,7,15 January 2005
ur1590118,tt0299977,8,15 January 2005
ur1609079,tt0070916,2,15 January 2005
ur3664384,tt0099727,7,14 January 2005
ur4437600,tt0389997,1,14 January 2005
ur3329978,tt0087354,4,14 January 2005
ur0020737,tt0054315,2,14 January 2005
ur3664384,tt0080835,9,14 January 2005
ur4215990,tt0118884,4,14 January 2005
ur4080427,tt0367093,7,15 January 2005
ur4575933,tt0110496,7,15 January 2005
ur2486745,tt0362270,10,15 January 2005
ur2072443,tt0420549,8,14 January 2005
ur2250554,tt0301661,5,14 January 2005
ur2736980,tt0212338,2,15 January 2005
ur4422567,tt0021040,6,15 January 2005
ur0083176,tt0112515,7,16 January 2005
ur1590118,tt0051630,6,16 January 2005
ur1691182,tt0385004,7,16 January 2005
ur2757768,tt0033760,4,16 January 2005
ur4388461,tt0357277,10,16 January 2005
ur4599693,tt0368447,10,17 January 2005
ur4195412,tt0315733,3,17 January 2005
ur4579346,tt0382011,1,17 January 2005
ur4599701,tt0329691,1,17 January 2005
ur4599736,tt0349683,1,17 January 2005
ur4599634,tt0362227,1,17 January 2005
ur2697782,tt0093638,10,17 January 2005
